Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
56514-KHU,Female,34,No,Khulna,14,24,Deal 1,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,145.5,10224.38,0.0,0.0,26730.0,36954.38,Stayed,Not Applicable,Not Applicable
28715-DHK,Female,34,Yes,Dhaka,9,10,No Deal,Yes,No,Yes,Mobile Broadband,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mobile Banking (bKash/Nagad),421.12,10795.12,0.0,0.0,265.27,11060.4,Stayed,Not Applicable,Not Applicable
51890-DHK,Male,81,Yes,Dhaka,11,21,No Deal,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,547.5,18534.38,0.0,0.0,798.0,19332.38,Stayed,Not Applicable,Not Applicable
62968-DHK,Female,18,No,Dhaka,4,3,No Deal,Yes,No,Yes,Mobile Broadband,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,446.62,446.62,0.0,0.0,310.43,757.05,Joined,Not Applicable,Not Applicable
91132-CTG,Female,65,No,Chattogram,15,19,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,514.88,514.88,0.0,0.0,93.0,607.88,Churned,Price,Price too high
36440-CTG,Female,78,Yes,Chattogram,3,26,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mobile Banking (bKash/Nagad),671.62,28925.62,0.0,0.0,12616.2,41541.82,Churned,Dissatisfaction,Network reliability
21343-SYL,Male,68,No,Sylhet,0,17,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,718.88,37621.88,141.38,0.0,11960.77,49441.28,Stayed,Not Applicable,Not Applicable
34961-RAJ,Female,55,No,Rajshahi,5,4,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Mobile Banking (bKash/Nagad),418.88,7031.25,0.0,0.0,3099.52,10130.77,Churned,Price,Price too high
86433-KHU,Male,62,Yes,Khulna,8,1,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,643.5,12956.25,0.0,0.0,4393.5,17349.75,Churned,Price,Price too high
53790-RAN,Male,36,No,Rangpur,8,36,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,143.62,933.0,0.0,0.0,474.3,1407.3,Stayed,Not Applicable,Not Applicable
68826-DHK,Male,48,No,Dhaka,14,1,No Deal,No,No,Yes,Mobile Broadband,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,185.25,185.25,0.0,0.0,0.0,185.25,Joined,Not Applicable,Not Applicable
19088-SYL,Female,51,Yes,Sylhet,9,11,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,672.38,39815.25,0.0,0.0,10728.38,50543.62,Stayed,Not Applicable,Not Applicable
88459-DHK,Female,70,Yes,Dhaka,5,14,No Deal,Yes,Yes,Yes,Mobile Broadband,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,669.0,2596.5,0.0,0.0,1450.5,4047.0,Churned,Competitor,Competitor had better devices
36017-KHU,Female,52,Yes,Khulna,15,23,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,146.62,146.62,0.0,0.0,304.73,451.35,Joined,Not Applicable,Not Applicable
35520-MYM,Female,25,No,Mymensingh,7,3,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,603.75,603.75,0.0,0.0,268.28,872.02,Churned,Dissatisfaction,Product dissatisfaction
27065-KHU,Female,47,No,Khulna,14,33,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,627.38,43000.5,352.43,0.0,8129.4,50777.47,Stayed,Not Applicable,Not Applicable
13664-KHU,Female,44,Yes,Khulna,5,31,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,594.38,594.38,0.0,0.0,149.85,744.23,Churned,Dissatisfaction,Service dissatisfaction
92306-SYL,Female,56,Yes,Sylhet,1,4,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,604.5,1168.5,0.0,0.0,79.8,1248.3,Churned,Competitor,Competitor made better offer
25438-DHK,Female,43,No,Dhaka,8,1,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,669.75,30126.38,334.73,0.0,4765.5,34557.15,Churned,Dissatisfaction,Poor expertise of online support
82637-DHK,Female,59,No,Dhaka,9,18,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,636.38,24772.88,0.0,0.0,609.0,25381.88,Churned,Competitor,Competitor made better offer
11241-SYL,Female,41,Yes,Sylhet,4,11,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,788.25,27261.0,0.0,0.0,719.1,27980.1,Stayed,Not Applicable,Not Applicable
49995-RAJ,Male,44,Yes,Rajshahi,11,23,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,644.62,9117.38,0.0,0.0,2847.98,11965.35,Stayed,Not Applicable,Not Applicable
44010-CTG,Male,59,No,Chattogram,0,29,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,151.88,151.88,0.0,0.0,80.33,232.2,Churned,Attitude,Attitude of support person
92276-SYL,Female,40,Yes,Sylhet,13,30,No Deal,No,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,306.75,10377.0,0.0,0.0,0.0,10377.0,Stayed,Not Applicable,Not Applicable
29121-KHU,Male,66,No,Khulna,2,9,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,149.25,4995.0,0.0,0.0,6360.38,11355.38,Stayed,Not Applicable,Not Applicable
18280-DHK,Male,76,No,Dhaka,0,6,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,769.88,56627.25,0.0,0.0,15390.0,72017.25,Stayed,Not Applicable,Not Applicable
83610-CTG,Female,66,Yes,Chattogram,0,11,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,556.5,1050.75,0.0,0.0,109.35,1160.1,Joined,Not Applicable,Not Applicable
85218-RAN,Female,31,No,Rangpur,2,17,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,145.88,1705.88,0.0,0.0,3222.9,4928.77,Stayed,Not Applicable,Not Applicable
64656-SYL,Male,63,Yes,Sylhet,0,27,Deal 1,Yes,No,Yes,Mobile Broadband,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,568.12,40411.12,0.0,0.0,22940.78,63351.9,Stayed,Not Applicable,Not Applicable
65381-BAR,Female,65,Yes,Barishal,3,32,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,786.75,44354.62,12.67,675.0,13731.3,58748.25,Stayed,Not Applicable,Not Applicable
21919-DHK,Male,64,No,Dhaka,15,2,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,527.25,18124.12,0.0,600.0,2737.88,21462.0,Churned,Other,Moved
51722-CTG,Male,45,Yes,Chattogram,2,20,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,651.75,46455.75,0.0,0.0,13636.12,60091.88,Stayed,Not Applicable,Not Applicable
87463-KHU,Female,49,No,Khulna,10,21,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,806.25,51553.12,0.0,450.0,911.93,52915.05,Churned,Attitude,Attitude of support person
98404-RAJ,Female,54,Yes,Rajshahi,0,16,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,339.0,13814.25,0.0,0.0,11974.05,25788.3,Stayed,Not Applicable,Not Applicable
74664-DHK,Female,44,Yes,Dhaka,0,23,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,159.75,7813.5,0.0,0.0,1392.38,9205.88,Stayed,Not Applicable,Not Applicable
58609-MYM,Female,35,Yes,Mymensingh,8,32,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,883.5,65136.0,0.0,0.0,18829.8,83965.8,Churned,Competitor,Competitor offered higher download speeds
37378-RAJ,Female,22,No,Rajshahi,4,8,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,598.88,35895.75,0.0,0.0,858.45,36754.2,Stayed,Not Applicable,Not Applicable
93501-DHK,Female,25,No,Dhaka,14,36,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,145.12,2319.38,0.0,0.0,2700.0,5019.38,Stayed,Not Applicable,Not Applicable
61080-RAN,Male,49,No,Rangpur,7,34,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,606.0,23495.62,0.0,0.0,3891.0,27386.62,Stayed,Not Applicable,Not Applicable
32563-KHU,Female,34,Yes,Khulna,3,22,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,523.5,1099.88,0.0,75.0,167.85,1342.72,Joined,Not Applicable,Not Applicable
57673-MYM,Female,29,Yes,Mymensingh,1,10,No Deal,No,No,Yes,Mobile Broadband,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,419.62,8677.88,0.0,75.0,0.0,8752.88,Churned,Attitude,Attitude of service provider
85356-KHU,Female,38,Yes,Khulna,0,22,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,757.88,50778.75,0.0,0.0,17656.2,68434.95,Stayed,Not Applicable,Not Applicable
33651-KHU,Female,71,Yes,Khulna,12,6,Deal 1,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,146.62,10965.38,0.0,0.0,8347.5,19312.88,Stayed,Not Applicable,Not Applicable
36284-MYM,Male,43,Yes,Mymensingh,4,13,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,334.12,334.12,0.0,0.0,308.25,642.38,Joined,Not Applicable,Not Applicable
82141-DHK,Female,20,Yes,Dhaka,15,5,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,630.38,45391.88,0.0,0.0,8721.0,54112.88,Stayed,Not Applicable,Not Applicable
46378-DHK,Female,59,Yes,Dhaka,15,10,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,528.0,1161.0,0.0,0.0,112.35,1273.35,Joined,Not Applicable,Not Applicable
96954-CTG,Female,26,Yes,Chattogram,11,15,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,154.5,1754.25,0.0,0.0,158.4,1912.65,Stayed,Not Applicable,Not Applicable
57496-RAJ,Female,39,No,Rajshahi,3,6,No Deal,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,187.12,11016.75,0.0,0.0,12205.2,23221.95,Stayed,Not Applicable,Not Applicable
92334-CTG,Male,43,Yes,Chattogram,15,12,Deal 3,No,No,Yes,Mobile Broadband,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,261.38,9504.0,0.0,0.0,0.0,9504.0,Stayed,Not Applicable,Not Applicable
39812-BAR,Male,43,No,Barishal,9,31,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,679.5,25189.88,67.2,0.0,12354.3,37476.98,Stayed,Not Applicable,Not Applicable
39834-RAJ,Male,46,Yes,Rajshahi,12,27,No Deal,No,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,419.25,16382.62,0.0,0.0,0.0,16382.62,Churned,Dissatisfaction,Lack of self-service on Website
41630-CTG,Female,31,No,Chattogram,0,6,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,604.12,10549.88,0.0,0.0,5545.8,16095.68,Stayed,Not Applicable,Not Applicable
93845-DHK,Male,33,No,Dhaka,8,7,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,635.62,12389.62,370.35,0.0,1627.35,13646.62,Stayed,Not Applicable,Not Applicable
75124-DHK,Female,38,Yes,Dhaka,6,12,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,574.88,2502.0,0.0,0.0,722.7,3224.7,Churned,Other,Moved
44202-RAJ,Female,50,Yes,Rajshahi,9,14,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,524.62,524.62,0.0,0.0,85.88,610.5,Joined,Not Applicable,Not Applicable
16560-DHK,Female,81,Yes,Dhaka,12,3,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,625.88,23603.62,187.35,0.0,974.7,24390.98,Stayed,Not Applicable,Not Applicable
69470-BAR,Female,36,No,Barishal,1,19,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,147.75,1481.55,0.0,0.0,3467.25,4948.8,Stayed,Not Applicable,Not Applicable
22456-CTG,Female,26,Yes,Chattogram,15,33,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,754.12,41362.12,0.0,0.0,19698.0,61060.12,Stayed,Not Applicable,Not Applicable
89699-SYL,Female,36,Yes,Sylhet,13,9,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,517.12,15290.25,0.0,0.0,5094.0,20384.25,Stayed,Not Applicable,Not Applicable
43085-DHK,Male,62,Yes,Dhaka,1,33,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,665.25,48760.12,0.0,0.0,15460.2,64220.32,Stayed,Not Applicable,Not Applicable
48026-CTG,Male,25,No,Chattogram,15,23,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,151.5,1057.12,0.0,0.0,316.2,1373.33,Stayed,Not Applicable,Not Applicable
28602-DHK,Female,59,Yes,Dhaka,4,1,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,780.38,41748.0,0.0,0.0,11273.1,53021.1,Stayed,Not Applicable,Not Applicable
87814-BAR,Male,47,Yes,Barishal,3,25,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,709.88,32343.75,0.0,0.0,3494.85,35838.6,Stayed,Not Applicable,Not Applicable
32380-KHU,Male,26,Yes,Khulna,7,11,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,155.25,845.62,0.0,0.0,347.4,1193.02,Stayed,Not Applicable,Not Applicable
17357-DHK,Female,18,No,Dhaka,15,5,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,706.5,5829.75,0.0,0.0,2329.8,8159.55,Churned,Competitor,Competitor had better devices
78753-SYL,Female,20,Yes,Sylhet,1,8,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,736.88,41312.62,0.0,1125.0,8047.2,50484.83,Churned,Competitor,Competitor made better offer
38364-RAJ,Male,26,Yes,Rajshahi,15,25,Deal 3,Yes,Yes,Yes,Mobile Broadband,Yes,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,489.38,14957.25,0.0,900.0,7240.05,23097.3,Churned,Competitor,Competitor offered higher download speeds
76322-RAN,Female,75,Yes,Rangpur,12,15,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,449.25,5912.62,0.0,0.0,4865.25,10777.88,Stayed,Not Applicable,Not Applicable
94918-SYL,Female,56,No,Sylhet,3,22,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,825.75,33518.25,0.0,0.0,3450.0,36968.25,Stayed,Not Applicable,Not Applicable
84524-RAJ,Female,67,Yes,Rajshahi,14,1,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,705.38,41129.25,0.0,225.0,8469.45,49823.7,Stayed,Not Applicable,Not Applicable
32419-DHK,Female,46,No,Dhaka,8,36,No Deal,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,772.88,38651.25,0.0,0.0,17805.0,56456.25,Stayed,Not Applicable,Not Applicable
29866-MYM,Female,55,No,Mymensingh,10,25,No Deal,No,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,183.0,274.12,0.0,0.0,0.0,274.12,Churned,Dissatisfaction,Lack of self-service on Website
59239-RAJ,Female,51,Yes,Rajshahi,10,13,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Mobile Banking (bKash/Nagad),594.0,26953.5,0.0,0.0,16156.35,43109.85,Stayed,Not Applicable,Not Applicable
34103-MYM,Female,50,Yes,Mymensingh,8,22,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,486.0,8750.25,0.0,0.0,5730.75,14481.0,Stayed,Not Applicable,Not Applicable
57276-MYM,Male,61,Yes,Mymensingh,8,36,Deal 3,No,No,Yes,Mobile Broadband,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,250.88,8818.88,0.0,225.0,0.0,9043.88,Stayed,Not Applicable,Not Applicable
46363-RAN,Male,51,No,Rangpur,14,6,No Deal,Yes,No,Yes,Mobile Broadband,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,379.5,379.5,0.0,0.0,88.95,468.45,Churned,Dissatisfaction,Service dissatisfaction
79020-KHU,Female,29,No,Khulna,15,29,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,606.0,2493.38,0.0,0.0,1269.9,3763.27,Churned,Competitor,Competitor offered higher download speeds
26757-KHU,Female,35,No,Khulna,3,9,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,639.75,3181.12,0.0,0.0,1369.5,4550.62,Churned,Competitor,Competitor had better devices
99241-BAR,Female,61,No,Barishal,3,6,No Deal,Yes,Yes,Yes,Mobile Broadband,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,481.13,31905.75,0.0,300.0,20637.9,52843.65,Stayed,Not Applicable,Not Applicable
71224-RAN,Male,37,No,Rangpur,6,26,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,606.38,10506.38,0.0,0.0,2117.78,12624.15,Churned,Competitor,Competitor had better devices
69210-CTG,Female,46,Yes,Chattogram,8,1,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,151.5,151.5,0.0,0.0,326.4,477.9,Churned,Price,Price too high
84588-DHK,Female,68,No,Dhaka,1,9,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,591.38,13291.88,0.0,0.0,369.0,13660.88,Churned,Attitude,Attitude of service provider
19496-SYL,Female,71,No,Sylhet,6,18,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,633.38,37193.62,0.0,0.0,9076.8,46270.43,Stayed,Not Applicable,Not Applicable
62910-MYM,Male,44,No,Mymensingh,5,1,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,340.5,3891.75,0.0,0.0,1000.8,4892.55,Churned,Competitor,Competitor made better offer
58841-KHU,Male,44,Yes,Khulna,8,32,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,156.38,3554.25,0.0,0.0,6092.7,9646.95,Stayed,Not Applicable,Not Applicable
45727-RAJ,Female,52,Yes,Rajshahi,1,15,Deal 2,No,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,381.75,17503.88,0.0,0.0,0.0,17503.88,Stayed,Not Applicable,Not Applicable
74078-RAN,Female,63,Yes,Rangpur,15,1,No Deal,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,639.75,5860.5,0.0,75.0,3265.65,9201.15,Stayed,Not Applicable,Not Applicable
96108-SYL,Female,57,Yes,Sylhet,1,28,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,602.62,2305.5,0.0,0.0,972.9,3278.4,Churned,Dissatisfaction,Product dissatisfaction
81157-RAJ,Male,57,Yes,Rajshahi,8,21,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,644.62,15803.62,0.0,0.0,1715.4,17519.02,Stayed,Not Applicable,Not Applicable
35653-RAJ,Female,43,No,Rajshahi,14,14,Deal 1,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,194.62,13514.25,0.0,0.0,13158.08,26672.33,Stayed,Not Applicable,Not Applicable
78100-KHU,Female,57,No,Khulna,12,31,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,338.62,738.75,0.0,0.0,97.05,835.8,Churned,Competitor,Competitor offered higher download speeds
17154-BAR,Male,32,No,Barishal,13,4,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Mobile Banking (bKash/Nagad),141.0,141.0,0.0,0.0,326.77,467.77,Joined,Not Applicable,Not Applicable
11751-DHK,Male,39,No,Dhaka,4,23,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,754.5,7951.5,0.0,0.0,3390.75,11342.25,Churned,Competitor,Competitor offered more data
19837-KHU,Female,57,Yes,Khulna,4,6,No Deal,No,No,Yes,Mobile Broadband,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,385.5,726.0,0.0,0.0,0.0,726.0,Joined,Not Applicable,Not Applicable
19475-BAR,Female,30,No,Barishal,6,34,Deal 1,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,453.75,29025.0,0.0,0.0,18084.97,47109.97,Stayed,Not Applicable,Not Applicable
11987-BAR,Female,43,No,Barishal,14,6,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,520.88,3577.88,0.0,0.0,992.78,4570.65,Stayed,Not Applicable,Not Applicable
59818-RAJ,Female,32,No,Rajshahi,0,26,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,590.62,7465.12,0.0,375.0,3744.0,11584.12,Stayed,Not Applicable,Not Applicable
92566-CTG,Female,49,Yes,Chattogram,2,30,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,710.25,41017.12,0.0,0.0,16646.85,57663.97,Stayed,Not Applicable,Not Applicable
19376-KHU,Female,76,No,Khulna,6,13,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,689.62,24757.88,133.2,0.0,3056.4,27681.08,Stayed,Not Applicable,Not Applicable
46653-BAR,Male,57,Yes,Barishal,0,3,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,675.38,44744.62,0.0,0.0,6573.6,51318.23,Stayed,Not Applicable,Not Applicable
27132-KHU,Male,31,No,Khulna,11,34,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,442.88,9401.25,0.0,0.0,5403.75,14805.0,Stayed,Not Applicable,Not Applicable
33747-DHK,Male,59,No,Dhaka,8,29,Deal 4,Yes,Yes,Yes,Mobile Broadband,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,708.0,12054.0,0.0,0.0,3288.22,15342.23,Churned,Other,Moved
99585-SYL,Male,70,Yes,Sylhet,6,14,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,558.38,558.38,0.0,0.0,297.07,855.45,Churned,Competitor,Competitor made better offer
